,PVMATH,PVREAD,PVSCIE,PVMCCR,PVMCQN,PVMCSS,PVMCUD,PVMPEM,PVMPFS,PVMPIN,PVMPRE
2262,0,1,1,1,1,1,1,1,1,1,1
2263,0,2,2,2,3,2,1,2,2,2,2
2264,0,2,2,2,2,2,2,2,2,2,2
2265,1,3,2,3,3,3,2,3,3,3,3
2266,0,2,2,2,2,2,2,2,2,2,2
2267,0,2,2,2,2,2,2,2,2,2,2
2268,1,4,4,3,3,4,3,3,3,3,3
2269,1,2,3,3,3,3,3,3,3,3,3
2270,1,4,4,4,4,4,4,4,4,4,4
2271,0,1,1,1,1,1,1,1,1,1,1
2272,1,3,4,4,3,4,3,3,4,4,3
2273,0,1,1,1,1,1,1,1,1,1,1
2274,1,3,3,3,3,2,2,2,2,3,3
2275,1,1,2,3,3,3,2,3,3,3,3
2276,0,1,1,1,1,1,1,1,1,1,1
2277,0,2,3,2,2,2,2,2,2,2,2
2278,0,2,2,2,2,1,2,1,2,2,2
2279,0,2,2,2,1,2,1,1,1,1,1
2280,0,1,1,1,1,1,2,1,1,1,1
2281,1,4,4,4,4,4,4,4,4,4,4
2282,1,4,4,4,4,4,4,4,4,4,4
2283,0,3,3,2,2,3,3,3,3,2,3
2284,0,2,2,2,2,2,2,2,2,2,2
2285,1,4,4,3,3,3,3,3,3,4,3
2286,0,1,1,3,2,2,2,2,2,2,2
2287,0,3,2,2,2,2,2,2,1,2,2
2288,1,4,3,3,3,3,3,3,3,4,3
2289,1,3,3,2,3,2,2,3,2,2,2
2290,0,1,1,2,2,2,2,1,2,2,1
2291,1,4,4,4,4,4,4,4,4,4,4
2292,0,2,2,2,2,2,2,2,2,2,2
2293,1,3,3,3,3,3,3,3,3,3,3
2294,1,4,4,4,4,4,4,4,4,4,4
2295,1,4,4,4,4,4,4,4,4,4,4
2296,0,2,2,3,2,1,2,2,2,2,2
2297,0,2,2,1,1,1,2,1,1,1,1
2298,0,1,1,3,3,2,2,2,3,2,2
2299,0,1,1,1,1,1,1,1,1,1,1
2300,0,1,2,1,2,2,1,2,2,1,2
2301,1,2,2,4,3,4,3,3,3,4,3
2302,1,3,3,4,4,4,4,3,4,4,4
2303,0,1,1,1,1,1,1,1,1,1,1
2304,1,3,3,3,3,3,3,3,4,3,3
2305,1,4,3,4,3,3,3,3,3,3,3
2306,1,4,4,4,4,4,4,4,4,4,4
2307,1,4,4,4,4,4,4,4,4,4,4
2308,1,2,2,3,3,3,3,3,3,3,3
2309,1,3,4,4,4,4,4,4,4,4,4
2310,0,3,2,1,1,1,1,1,1,1,2
2311,0,3,2,1,1,1,1,1,1,1,1
2312,0,2,3,2,2,2,3,2,3,2,2
2313,0,1,1,1,1,1,1,1,1,1,1
2314,1,3,4,4,4,4,4,4,4,4,4
2315,0,1,1,1,1,1,1,1,1,1,1
2316,1,4,4,4,4,4,4,4,4,4,4
2317,0,2,1,1,1,2,2,1,1,1,1
2318,1,3,4,3,3,3,3,3,3,3,3
2319,0,1,2,2,2,2,2,2,2,2,2
2320,0,2,2,2,2,1,2,2,2,2,2
2321,1,4,4,4,4,4,4,4,4,4,4
2322,1,2,2,3,3,3,2,3,2,2,3
2323,1,3,3,3,3,2,2,4,3,3,2
2324,1,4,4,4,4,3,4,4,4,4,4
2325,1,3,4,4,4,4,4,4,4,4,4
2326,1,3,3,3,3,3,3,3,3,3,4
2327,1,4,3,3,3,4,3,3,3,3,4
2328,0,1,1,1,1,1,1,1,1,1,1
2329,0,1,1,1,1,1,1,1,1,1,1
2330,1,3,3,3,4,2,3,3,3,3,3
2331,1,3,2,3,2,3,2,2,2,3,2
2332,0,2,2,3,3,3,3,3,3,3,3
2333,0,3,2,2,2,2,2,2,1,2,2
2334,1,3,4,3,4,4,4,4,4,3,4
2335,0,2,2,2,2,2,2,2,2,2,2
2336,1,4,3,4,3,4,3,3,3,4,4
2337,0,2,2,2,2,3,2,3,2,2,2
2338,1,4,4,3,2,4,3,3,3,3,3
2339,1,4,4,4,4,4,4,4,4,4,4
2340,1,3,3,3,3,3,3,3,3,3,3
2341,1,3,3,3,3,4,2,3,4,3,3
2342,0,2,2,3,2,2,2,2,2,2,2
2343,0,1,1,1,1,1,1,1,1,1,1
2344,0,3,2,2,1,1,2,1,1,2,2
2345,1,3,4,3,4,4,3,3,3,3,3
2346,0,2,2,3,3,2,2,2,2,2,3
2347,1,3,3,4,3,3,3,3,3,3,4
2348,1,4,4,4,4,4,4,4,4,4,4
2349,0,2,3,2,2,2,2,2,2,2,2
2350,0,1,1,1,1,1,1,1,1,1,1
2351,0,2,1,1,2,1,2,1,2,1,2
2352,1,4,4,4,4,4,4,4,4,4,4
2353,1,3,3,3,3,3,4,3,3,3,3
2354,0,2,2,2,2,3,2,2,2,2,2
2355,1,3,4,4,4,4,3,4,4,4,4
2356,0,1,1,1,2,1,2,2,1,2,1
2357,1,2,3,2,2,3,3,2,2,2,3
2358,0,2,3,1,1,2,1,1,2,1,1
2359,0,3,3,2,3,2,3,2,3,3,2
2360,1,3,3,3,3,2,3,3,3,3,3
2361,1,3,3,3,3,3,3,3,3,4,3
2362,0,2,2,2,2,1,2,2,1,2,2
2363,1,3,4,4,4,4,4,4,3,4,4
2364,1,4,3,4,4,3,4,3,4,4,4
2365,1,4,4,4,4,4,4,4,4,4,4
2366,1,4,4,4,4,4,3,4,4,3,4
2367,0,1,1,1,1,1,1,1,1,1,1
2368,1,4,2,3,2,3,2,3,3,3,3
2369,1,3,3,3,3,3,3,3,4,3,3
2370,0,2,1,1,1,2,1,1,1,1,2
2371,0,2,1,1,1,1,1,1,1,1,1
2372,0,2,2,3,2,3,2,2,3,3,2
2373,1,3,4,3,3,3,3,3,3,3,3
2374,1,4,3,3,2,3,3,3,3,2,3
2375,0,1,1,1,1,1,1,1,1,1,1
2376,0,1,1,1,1,1,1,1,1,1,1
2377,0,2,2,2,2,2,3,2,1,2,2
2378,1,3,3,3,3,3,2,3,3,3,2
2379,0,1,1,1,1,1,1,1,1,2,1
2380,1,4,4,4,4,4,4,4,4,4,4
2381,0,2,2,2,2,1,2,1,2,2,1
2382,0,1,1,1,1,1,1,1,1,1,1
2383,1,3,4,4,4,4,4,4,4,4,4
2384,1,4,4,3,3,3,2,3,3,4,4
2385,0,3,2,2,2,2,2,2,2,2,2
2386,0,2,1,3,3,3,2,2,2,2,2
2387,1,2,3,2,3,3,3,3,3,3,3
2388,0,2,2,2,2,2,2,2,3,2,2
2389,0,2,1,2,2,2,2,1,2,2,2
2390,0,1,2,1,1,1,2,1,1,2,1
2391,1,3,3,4,4,4,4,4,3,4,4
2392,1,4,4,4,4,4,4,4,4,4,4
2393,0,3,2,2,2,3,3,3,3,2,3
2394,0,1,1,1,1,1,1,1,1,1,1
2395,0,3,3,3,3,3,2,3,2,2,3
2396,1,4,4,4,4,4,4,4,4,4,4
2397,1,3,3,3,3,3,3,4,3,4,3
2398,1,2,4,4,4,4,4,4,4,4,4
2399,1,4,4,4,4,4,4,4,4,4,4
2400,0,2,1,2,2,2,2,2,2,2,2
2401,1,3,3,3,3,3,3,3,3,3,3
2402,0,1,1,1,1,1,1,1,1,1,1
2403,1,3,4,4,4,4,4,4,4,4,4
2404,1,2,3,4,3,3,3,3,4,3,3
2405,1,3,3,3,2,3,2,3,3,3,3
2406,1,4,4,4,4,4,4,4,4,3,4
2407,0,3,2,2,2,2,1,2,1,1,2
2408,1,4,4,4,4,3,4,4,4,4,4
2409,0,1,1,1,1,1,1,1,1,1,1
2410,0,1,2,2,3,2,2,3,2,2,2
2411,0,1,1,3,2,2,2,2,2,3,2
2412,1,2,3,3,3,3,3,4,3,4,3
2413,1,4,4,3,3,3,3,3,3,3,3
2414,0,1,1,1,1,1,1,1,1,1,1
2415,0,2,2,2,2,2,2,2,2,2,2
2416,1,4,4,4,4,4,4,4,4,4,4
2417,1,3,3,3,3,3,3,3,3,4,4
2418,0,3,2,2,2,2,2,3,2,3,2
2419,0,1,1,1,1,1,1,1,1,1,1
2420,0,1,2,2,2,2,2,2,3,2,2
2421,1,4,4,4,4,4,4,4,4,4,4
2422,0,2,2,2,2,2,2,2,2,2,2
2423,0,3,2,2,2,2,2,2,3,3,2
2424,1,3,3,4,3,4,2,3,3,3,4
2425,1,4,4,4,4,4,4,4,4,4,4
2426,1,2,3,3,3,2,3,3,4,3,3
2427,1,4,4,4,4,4,4,4,4,4,4
2428,1,4,3,4,4,4,3,3,4,4,3
2429,1,4,4,4,3,4,4,4,4,4,4
2430,0,1,1,1,1,1,2,1,1,1,1
2431,0,1,1,1,1,1,1,1,1,1,1
2432,1,4,4,4,4,4,4,4,4,4,4
2433,1,3,2,4,3,4,3,3,3,4,3
2434,0,2,2,2,1,2,1,2,2,2,2
2435,0,2,2,2,1,1,2,1,1,2,1
2436,0,1,1,1,1,2,1,1,1,1,1
2437,0,1,1,1,1,1,1,1,1,1,1
2438,0,1,2,1,1,2,2,2,1,2,2
2439,0,1,2,1,2,2,2,2,2,2,2
2440,0,1,2,1,1,2,1,1,1,1,2
2441,1,3,3,3,3,3,3,3,3,3,3
2442,0,2,2,2,2,2,2,2,2,2,2
2443,1,1,1,3,2,3,2,2,2,3,3
2444,1,4,4,4,3,4,4,3,4,3,4
2445,1,3,3,3,3,4,3,4,3,4,4
2446,1,4,4,3,4,4,4,4,4,4,4
2447,0,2,1,1,1,1,2,1,1,1,1
2448,0,1,1,1,1,1,1,1,1,1,1
2449,0,2,2,2,2,2,2,2,2,3,2
2450,1,4,4,4,4,4,4,4,4,4,4
2451,1,4,4,3,3,3,4,3,3,3,3
2452,1,2,3,3,3,3,3,3,3,3,3
2453,0,2,1,2,2,2,2,2,2,2,2
2454,1,4,4,4,4,4,4,4,4,4,4
2455,0,2,2,2,2,2,2,2,2,2,2
2456,0,3,2,2,2,2,2,2,2,2,2
2457,0,1,1,1,1,1,1,1,1,1,1
2458,1,4,4,4,4,4,4,4,4,4,4
2459,1,3,3,3,3,4,3,4,4,3,4
2460,1,4,3,2,2,2,3,2,2,2,2
2461,1,4,4,4,4,4,4,4,4,4,4
2462,1,4,4,3,4,4,4,4,4,4,4
2463,1,3,3,4,4,3,4,3,3,4,4
2464,0,2,2,2,2,2,2,2,2,2,2
2465,1,3,4,4,4,4,4,4,4,4,4
2466,0,1,1,1,1,1,1,2,1,1,1
2467,0,1,2,1,2,1,1,1,1,1,1
2468,0,2,3,2,2,3,3,2,2,3,3
2469,0,2,2,2,2,2,2,2,2,2,2
2470,1,2,2,3,3,3,3,3,3,3,3
2471,0,2,2,2,2,2,2,2,2,2,2
2472,0,2,2,2,2,2,2,2,2,2,2
2473,0,2,2,1,2,1,2,2,2,2,1
2474,0,1,2,2,2,2,1,2,2,2,2
2475,0,1,1,1,1,1,1,1,1,1,1
2476,0,1,1,1,1,1,1,1,1,1,1
2477,1,3,3,3,3,3,3,3,3,2,3
2478,0,1,1,1,1,1,1,1,1,1,1
2479,0,1,1,1,1,1,1,1,1,1,1
2480,0,2,2,2,2,2,2,2,2,2,1
2481,1,4,4,4,4,4,4,4,4,4,4
2482,1,3,2,2,2,3,4,3,3,3,3
2483,1,4,4,4,4,4,4,4,4,4,4
2484,0,3,2,2,3,3,2,2,2,2,2
2485,0,1,1,1,1,1,1,1,1,1,1
2486,0,2,3,2,2,3,2,2,2,2,2
2487,0,1,1,1,1,1,1,1,1,1,1
2488,0,1,1,1,1,1,1,1,1,1,1
2489,1,3,3,3,3,2,2,3,3,3,2
2490,1,3,4,4,4,3,3,3,3,3,3
2491,0,2,1,2,2,2,2,2,2,2,2
2492,0,2,2,2,2,3,2,2,2,2,3
2493,1,4,4,4,4,4,4,4,4,4,4
2494,0,1,1,1,1,1,1,1,1,1,1
2495,0,1,2,2,1,1,2,1,2,2,2
2496,0,1,1,1,1,2,1,1,2,1,2
2497,1,2,3,3,3,3,3,2,3,3,3
2498,0,2,4,3,2,2,3,2,2,2,3
2499,1,3,4,3,3,3,3,3,3,3,3
2500,0,1,2,1,1,2,1,2,2,1,1
2501,0,1,1,1,1,1,1,1,1,1,1
2502,1,4,3,3,3,3,3,3,3,4,3
2503,0,2,1,1,1,2,1,1,1,1,1
2504,1,4,4,4,4,3,4,4,3,4,4
2505,1,4,4,4,4,4,4,4,4,4,4
2506,0,2,2,2,2,2,2,2,3,2,2
2507,0,1,1,1,2,1,2,2,2,2,1
2508,0,1,1,1,1,1,1,1,1,1,1
2509,0,2,2,2,2,2,2,2,1,2,2
2510,0,3,2,2,2,2,2,3,2,2,2
2511,1,3,3,3,3,3,3,2,3,3,3
2512,1,4,4,4,4,3,4,4,4,4,4
2513,1,4,4,4,4,4,4,4,4,4,4
2514,0,2,1,1,2,1,1,1,1,2,1
2515,0,2,2,2,2,2,2,2,2,2,2
2516,0,2,2,1,1,2,1,1,1,2,1
2517,0,1,1,1,1,1,1,1,1,1,1
2518,1,3,2,2,2,2,2,2,2,2,3
2519,1,4,4,4,4,4,4,4,4,4,4
2520,0,2,2,2,3,2,3,3,3,3,2
2521,1,4,4,4,4,4,3,4,4,3,4
2522,1,4,4,4,4,4,4,4,4,4,4
2523,1,3,2,3,3,3,3,3,3,3,2
2524,0,3,3,3,2,2,2,2,3,2,2
2525,1,3,3,3,3,3,3,3,3,3,3
2526,1,3,3,3,3,3,3,2,3,3,2
2527,0,1,1,1,1,1,1,1,1,1,1
2528,0,1,1,2,1,2,1,2,2,1,1
2529,1,4,4,4,4,4,4,3,4,4,4
2530,1,4,3,4,4,4,4,4,4,4,4
2531,1,4,4,4,3,4,3,4,3,4,4
2532,0,1,2,1,1,1,1,1,1,1,1
2533,1,4,4,4,4,4,4,4,4,4,4
2534,0,3,2,2,2,2,2,2,2,1,2
2535,1,3,3,4,3,3,3,3,3,3,4
2536,0,1,1,2,2,2,2,2,2,1,2
2537,1,3,4,4,4,4,4,4,4,4,4
2538,1,3,2,3,3,2,2,3,3,2,3
2539,0,1,1,1,1,1,1,1,1,1,1
2540,0,1,1,2,2,1,1,2,1,2,1
2541,1,3,4,4,4,3,3,3,3,3,3
2542,1,3,2,3,3,2,3,3,3,3,3
2543,0,2,2,2,2,2,2,2,2,2,2
2544,0,3,2,2,2,2,2,2,2,2,2
2545,0,1,1,1,1,1,1,1,1,1,1
2546,1,2,4,3,3,3,3,4,3,3,3
2547,0,1,1,1,1,1,1,1,1,1,2
2548,1,4,4,4,4,4,4,4,4,4,4
2549,1,2,2,3,3,3,2,3,2,3,3
2550,0,1,1,1,1,1,1,1,1,1,1
2551,1,3,4,4,4,4,4,4,4,4,4
2552,0,2,2,1,1,2,2,1,2,2,2
2553,0,2,2,2,2,3,3,2,3,2,2
2554,1,3,4,3,4,3,3,4,4,4,4
2555,1,4,4,4,4,4,4,4,4,4,4
2556,1,4,4,4,4,4,4,4,4,4,4
2557,1,3,4,4,4,4,4,4,4,4,4
2558,0,1,2,1,1,1,1,1,1,1,1
2559,1,4,4,4,4,4,4,4,4,4,4
2560,1,4,4,4,4,4,3,4,4,4,4
2561,0,2,1,1,1,1,1,1,1,1,1
2562,0,1,1,1,1,1,1,1,1,1,1
2563,0,1,2,2,3,2,2,3,2,3,2
2564,0,2,2,2,2,2,2,2,1,2,2
2565,1,3,4,3,4,4,3,3,4,4,3
2566,1,3,3,3,4,3,4,4,4,4,3
2567,0,1,1,1,1,1,1,1,1,1,1
2568,1,4,4,4,3,3,4,3,3,4,3
2569,0,2,1,2,2,2,1,1,2,2,2
2570,0,2,2,2,2,3,2,2,2,2,2
2571,1,4,3,3,3,4,3,3,3,4,3
2572,0,2,2,3,2,2,2,2,2,2,2
2573,1,4,4,4,4,4,4,4,4,4,4
2574,1,4,4,4,4,4,4,4,4,4,4
2575,1,3,4,2,3,2,3,3,2,3,2
2576,0,2,1,1,2,2,2,2,1,1,2
2577,0,1,1,1,1,1,1,1,1,1,1
2578,1,4,4,4,4,4,4,4,4,4,4
2579,0,1,1,1,1,1,1,1,1,1,1
2580,0,1,1,1,1,1,1,1,1,1,1
2581,1,4,4,4,4,4,4,4,4,4,4
2582,1,4,3,4,3,4,4,4,4,4,3
2583,1,4,4,3,3,3,4,3,3,3,3
2584,0,1,2,2,2,2,2,3,2,3,2
2585,1,4,4,3,3,3,3,4,3,3,3
2586,1,3,3,3,3,2,2,2,2,3,2
2587,0,2,2,2,2,1,2,2,2,2,2
2588,1,3,2,3,2,3,2,2,3,2,3
2589,0,2,2,3,2,2,2,2,2,2,2
2590,1,2,2,3,3,3,3,2,3,2,2
2591,0,3,2,2,2,2,2,2,2,2,2
2592,1,4,4,4,4,4,4,4,4,4,4
2593,0,2,1,2,2,2,1,1,1,1,2
2594,1,2,3,3,4,4,4,4,4,4,4
2595,1,3,3,3,3,3,3,4,3,4,3
2596,1,4,2,3,4,4,3,4,3,3,3
2597,0,2,2,2,3,2,2,2,2,2,2
2598,0,2,3,3,3,2,2,3,3,2,2
2599,0,1,1,1,1,1,1,1,1,1,1
2600,1,4,4,4,4,4,3,4,4,4,4
2601,1,3,4,4,4,4,3,4,4,4,3
2602,1,2,0,4,4,4,4,4,4,4,4
2603,0,1,2,2,2,2,2,2,2,2,2
2604,0,3,3,2,2,1,2,2,2,2,2
2605,0,1,1,1,1,1,1,1,1,1,1
2606,1,4,3,2,3,2,3,3,3,3,3
2607,1,4,4,4,4,4,4,4,4,4,4
2608,1,3,3,3,3,3,3,3,3,3,4
2609,1,4,3,2,2,3,3,2,2,2,2
2610,0,2,2,2,2,2,2,2,1,2,1
2611,0,2,2,2,3,2,2,2,2,2,2
2612,1,2,3,3,3,3,3,3,3,3,3
2613,0,1,1,1,1,1,1,1,1,1,1
2614,1,4,4,4,4,4,4,4,4,4,4
2615,1,4,3,2,3,3,3,3,3,3,3
2616,1,4,4,4,4,4,4,4,4,4,4
2617,1,3,4,4,4,4,4,4,4,4,4
2618,0,1,1,2,2,2,2,2,2,2,2
2619,1,3,3,3,3,3,3,3,3,3,2
2620,0,1,1,1,1,2,1,1,2,2,1
2621,1,3,3,3,3,3,3,3,2,3,3
2622,0,2,1,2,1,1,1,1,1,1,2
2623,1,1,3,3,3,3,3,4,4,4,3
2624,0,1,1,1,1,1,1,1,1,1,1
2625,1,4,4,4,4,3,4,4,4,3,4
2626,0,3,2,1,2,2,2,2,2,2,2
2627,1,2,3,4,3,4,4,4,3,3,4
2628,0,1,1,1,1,1,0,1,1,1,1
2629,1,3,3,4,4,4,4,3,4,4,4
2630,1,2,3,4,4,4,3,4,4,4,4
2631,1,3,3,2,2,3,3,2,2,3,3
2632,0,2,2,2,2,2,3,3,2,2,2
2633,1,4,4,4,4,4,4,4,4,4,4
2634,0,1,1,2,1,1,1,1,2,1,1
2635,0,1,1,1,1,1,1,1,1,1,1
2636,0,1,1,1,1,1,1,1,1,1,2
2637,1,4,4,4,4,4,4,4,4,4,4
2638,0,3,3,3,2,2,2,3,2,3,2
2639,0,1,1,2,2,2,1,2,2,2,2
2640,0,1,1,1,2,1,2,1,2,1,1
2641,1,4,3,3,2,3,3,3,3,3,3
2642,1,3,3,3,4,4,3,4,4,4,4
2643,1,3,4,4,3,3,3,4,3,4,3
2644,0,2,1,1,2,2,1,1,1,1,1
2645,0,3,2,2,2,2,3,2,2,2,2
2646,0,1,1,1,1,1,1,1,1,1,1
2647,0,3,2,3,2,3,2,2,3,3,3
2648,1,3,3,3,3,3,3,3,3,3,3
2649,1,4,4,3,3,3,4,3,4,3,3
2650,1,4,4,3,3,3,4,3,4,4,3
2651,1,3,3,3,3,3,3,3,2,3,3
2652,1,4,3,3,3,3,3,3,3,3,3
2653,1,1,2,3,2,3,2,3,3,2,3
2654,0,2,2,2,1,2,2,2,2,2,1
2655,1,4,3,3,3,2,2,3,3,3,2
2656,0,1,1,1,1,1,1,1,1,1,1
2657,0,1,1,1,1,1,1,1,1,1,1
2658,0,3,3,2,2,1,3,2,2,2,2
2659,1,4,4,4,4,4,4,4,3,4,4
2660,0,2,2,2,1,2,2,2,1,2,1
2661,1,4,4,4,4,4,4,4,4,4,4
2662,1,4,4,4,4,4,4,4,4,4,4
2663,1,3,3,3,3,3,3,3,3,3,3
2664,1,4,4,4,4,4,4,4,4,4,4
2665,0,3,2,2,1,2,2,2,2,2,1
2666,1,2,3,3,3,3,3,2,3,3,3
2667,1,3,3,3,3,3,3,3,3,2,3
2668,0,2,2,2,3,2,2,2,2,2,2
2669,1,4,4,4,4,4,4,4,4,4,4
2670,1,4,2,2,2,3,3,3,2,2,2
2671,0,2,2,2,2,3,2,2,2,2,2
2672,1,3,3,3,3,3,3,3,4,3,3
2673,1,2,3,3,4,4,4,3,4,4,4
2674,1,2,3,3,3,3,2,2,3,3,3
2675,1,4,4,4,4,4,4,4,4,4,4
2676,1,3,3,3,3,2,2,3,3,3,2
2677,0,2,2,2,3,2,2,2,2,3,2
2678,1,4,4,4,4,4,4,4,4,4,4
2679,0,2,2,2,3,2,2,3,2,2,2
2680,0,1,1,1,1,1,1,1,1,1,1
2681,0,2,2,2,2,2,2,2,2,2,2
2682,1,3,4,4,4,4,4,4,4,4,4
2683,1,4,4,4,4,3,4,4,4,4,4
2684,1,4,4,4,4,4,4,4,4,4,4
2685,1,3,3,3,3,3,3,3,3,3,3
2686,0,1,1,1,1,1,1,1,1,1,1
2687,0,2,1,1,1,1,1,1,1,1,1
2688,1,2,3,3,3,3,3,3,3,3,3
2689,0,3,3,2,2,2,2,2,2,2,2
2690,1,2,3,3,3,3,3,2,3,2,3
2691,0,1,1,1,1,1,1,1,1,1,2
2692,0,1,1,1,1,1,1,1,1,1,1
2693,1,2,3,2,3,3,2,3,3,3,2
2694,1,4,3,4,4,4,4,3,4,4,4
2695,0,1,1,1,1,1,1,1,1,1,1
2696,1,4,4,4,4,4,4,4,4,4,4
2697,0,2,2,2,2,2,2,2,2,1,2
2698,0,2,2,2,2,2,2,2,2,2,2
2699,0,1,1,1,1,1,1,1,1,1,1
2700,0,1,1,1,1,1,1,1,1,1,1
2701,1,4,4,4,4,4,4,4,4,4,4
2702,1,3,4,4,3,4,3,4,4,4,4
2703,1,1,4,3,3,3,3,3,3,3,3
2704,0,1,1,1,1,1,1,1,1,1,1
2705,1,3,3,3,3,3,3,2,3,3,3
2706,1,3,4,2,3,3,3,3,3,3,3
2707,0,1,1,1,1,1,1,1,1,1,1
2708,0,1,1,1,1,1,1,1,1,1,1
2709,0,2,2,2,2,2,2,2,2,2,2
2710,0,3,3,2,2,2,3,2,2,3,2
2711,1,3,4,3,4,4,4,3,4,4,3
2712,1,4,4,4,4,4,4,4,4,4,4
2713,1,4,3,3,3,4,3,3,3,3,3
2714,1,4,4,3,3,4,3,4,4,4,4
2715,0,1,1,1,1,1,1,1,1,1,1
2716,0,3,2,2,2,2,2,2,2,2,2
2717,1,3,4,3,3,4,4,3,4,4,3
2718,1,4,4,4,4,4,4,4,4,4,4
2719,1,4,4,4,4,4,4,4,4,4,4
2720,1,4,4,3,4,3,4,4,3,4,3
2721,0,2,1,1,2,1,1,1,2,1,1
2722,1,4,4,4,4,4,4,4,4,4,4
2723,0,1,1,1,1,1,1,1,1,1,1
2724,1,2,2,3,3,3,3,3,3,3,3
2725,0,1,1,1,1,1,1,1,1,1,1
2726,0,2,1,2,2,2,2,2,2,2,2
2727,0,1,1,1,1,1,1,1,1,1,1
2728,0,1,1,1,1,1,1,1,1,1,1
2729,0,2,2,2,2,2,2,2,2,2,2
2730,1,3,4,4,4,4,4,4,4,4,4
2731,1,4,4,4,4,4,4,4,4,4,4
2732,0,2,3,2,2,2,2,2,2,3,2
2733,0,2,1,2,2,2,2,2,2,2,2
2734,0,1,1,1,1,1,1,1,1,1,1
2735,0,1,1,1,1,1,1,1,1,1,1
2736,0,1,1,1,1,2,2,1,2,1,2
2737,1,3,3,3,4,3,3,3,4,4,4
2738,1,4,3,3,2,3,3,3,2,2,3
2739,0,2,1,1,1,1,1,1,1,2,1
2740,0,3,2,2,2,2,2,2,2,2,2
2741,1,2,3,4,4,3,4,3,3,3,3
2742,1,2,3,3,3,3,3,3,3,3,3
2743,0,1,1,1,1,1,1,1,1,1,1
2744,1,2,3,3,3,3,3,3,3,3,3
2745,1,4,3,4,4,4,4,4,4,4,3
2746,1,3,4,3,3,3,3,2,3,3,3
2747,1,3,3,3,3,4,4,3,4,3,3
2748,0,3,3,2,2,2,3,2,2,2,3
2749,1,3,4,3,4,4,3,4,4,3,4
2750,0,1,1,1,1,1,1,1,1,1,1
2751,1,3,2,3,3,3,2,2,2,2,3
2752,1,3,4,3,3,3,3,4,3,3,4
2753,0,3,2,2,2,2,3,2,2,2,2
2754,1,3,3,3,2,3,3,2,3,2,3
2755,0,1,2,1,2,2,1,2,1,2,1
2756,1,4,4,4,3,3,3,3,4,4,3
2757,0,3,2,2,2,2,2,2,2,2,1
2758,1,4,4,4,4,4,4,4,4,4,4
2759,1,4,3,4,3,3,4,3,3,4,3
2760,0,1,1,1,1,1,1,1,1,1,1
2761,1,4,3,3,3,2,3,3,2,3,3
2762,0,1,1,1,1,1,1,1,1,1,1
2763,0,1,1,1,1,1,1,1,1,1,1
2764,0,2,2,2,2,3,2,2,2,2,2
2765,0,1,1,1,1,1,1,1,1,1,1
2766,0,1,1,1,1,1,1,1,1,1,1
2767,1,3,3,4,4,4,3,4,4,4,4
2768,1,4,4,4,4,4,4,4,4,4,4
2769,0,2,1,2,2,2,2,2,2,2,2
2770,1,4,4,4,4,4,4,4,4,4,4
2771,0,1,2,2,1,1,1,1,1,1,1
2772,1,4,4,4,4,4,4,4,4,4,4
2773,1,3,3,3,3,3,3,3,3,4,3
2774,1,4,3,3,3,4,3,3,3,4,3
2775,1,4,3,3,3,3,3,3,3,3,3
2776,1,4,4,4,4,4,4,4,4,4,4
2777,0,2,2,2,2,2,2,2,2,2,2
2778,0,1,1,1,1,1,1,1,1,1,1
2779,1,4,4,4,4,4,4,4,4,4,4
2780,1,3,4,3,4,4,4,4,4,4,4
2781,0,1,1,2,1,1,1,1,2,1,1
2782,0,3,2,2,2,2,3,2,2,2,2
2783,1,4,4,4,4,4,4,4,4,4,4
2784,1,4,4,4,4,4,4,4,4,4,4
2785,0,3,2,2,2,2,2,2,1,2,1
2786,0,2,3,2,2,2,3,2,2,2,2
2787,0,2,2,2,2,2,2,2,2,2,1
2788,0,1,2,2,2,2,2,1,2,2,2
2789,1,3,4,4,4,3,4,4,4,4,3
2790,1,2,2,3,3,3,3,3,3,3,3
2791,0,2,3,2,2,2,3,2,2,2,2
2792,0,2,2,3,2,3,2,2,2,2,2
2793,0,1,1,1,1,2,1,1,2,1,2
2794,0,1,1,1,1,1,1,1,1,1,1
2795,1,4,4,4,4,4,4,4,4,4,4
2796,0,1,1,1,1,1,1,1,1,1,1
2797,0,2,3,2,2,2,2,2,2,2,2
2798,0,2,2,1,1,1,2,1,1,2,1
2799,0,2,1,2,2,2,2,2,2,2,2
2800,1,3,3,3,3,3,3,3,3,3,3
2801,1,2,3,3,3,3,3,3,3,3,3
2802,1,3,3,3,3,3,3,3,3,3,3
2803,1,2,2,3,3,3,4,3,3,3,3
2804,1,4,3,3,4,4,3,3,4,3,3
2805,1,4,3,4,4,4,4,4,4,4,4
2806,1,2,3,2,3,3,3,2,3,2,3
2807,1,4,4,4,4,4,4,4,4,4,4
2808,0,1,2,2,2,2,2,2,2,2,2
2809,0,2,2,2,2,2,2,2,2,2,2
2810,0,1,1,1,1,1,1,1,1,1,1
2811,1,2,2,3,3,3,3,3,3,3,3
2812,1,4,4,4,4,4,4,4,4,4,4
2813,1,4,4,4,4,4,4,4,4,4,4
2814,1,2,2,2,2,3,3,2,2,3,2
2815,1,3,3,3,2,2,3,2,3,3,3
2816,1,3,3,3,3,3,3,3,3,3,3
2817,0,1,1,1,1,1,1,1,1,1,1
